timestamp_now,artist,followers_now,popularity_now,timestamp_prev,followers_prev,popularity_prev,followers_delta_%
2026-07-12 08:14:46.141190+00:00,KNEECAP,556502,64,2026-07-11 07:53:32.435615+00:00,556502,64,0.0
2026-07-12 08:14:46.195681+00:00,CMAT,256935,62,2026-07-11 07:53:32.539801+00:00,256935,62,0.0
2026-07-12 08:14:46.251175+00:00,NewDad,210808,53,2026-07-11 07:53:32.581054+00:00,210808,53,0.0
2026-07-12 08:14:46.415134+00:00,SELLO,7601,19,2026-07-11 07:53:32.624434+00:00,7601,19,0.0
2026-07-12 08:14:46.462006+00:00,Aby Coulibaly,17023,29,2026-07-11 07:53:32.722928+00:00,17023,29,0.0
2026-07-12 08:14:46.517539+00:00,Inhaler,543627,58,2026-07-11 07:53:32.768201+00:00,543627,58,0.0
2026-07-12 08:14:46.591802+00:00,MOIO,72023,43,2026-07-11 07:53:33.108374+00:00,72023,43,0.0
2026-07-12 08:14:46.657126+00:00,Monjola,13212,26,2026-07-11 07:53:33.160151+00:00,13212,26,0.0
2026-07-12 08:14:46.717060+00:00,Fizzy Orange,6250,28,2026-07-11 07:53:33.253272+00:00,6250,28,0.0
2026-07-12 08:14:46.786679+00:00,Annie-Dog,2018,6,2026-07-11 07:53:33.339610+00:00,2018,6,0.0
2026-07-12 08:14:46.891304+00:00,Kojaque,56078,36,2026-07-11 07:53:33.397404+00:00,56078,36,0.0
