timestamp_now,artist,followers_now,popularity_now,timestamp_prev,followers_prev,popularity_prev,followers_delta_%
2025-09-07 06:24:09.114960+00:00,KNEECAP,417961,66,2025-09-06 06:23:10.553301+00:00,417961,66,0.0
2025-09-07 06:24:09.186366+00:00,CMAT,179145,67,2025-09-06 06:23:10.597080+00:00,179145,67,0.0
2025-09-07 06:24:09.250959+00:00,NewDad,156274,54,2025-09-06 06:23:10.641377+00:00,156274,54,0.0
2025-09-07 06:24:09.325132+00:00,SELLO,7352,23,2025-09-06 06:23:10.735679+00:00,7352,23,0.0
2025-09-07 06:24:09.400654+00:00,Aby Coulibaly,15726,32,2025-09-06 06:23:10.794892+00:00,15726,32,0.0
2025-09-07 06:24:09.463429+00:00,Inhaler,500143,61,2025-09-06 06:23:10.836062+00:00,500143,61,0.0
2025-09-07 06:24:09.523355+00:00,MOIO,66013,47,2025-09-06 06:23:10.884456+00:00,66013,47,0.0
2025-09-07 06:24:09.585413+00:00,Monjola,12713,29,2025-09-06 06:23:10.957504+00:00,12713,29,0.0
2025-09-07 06:24:09.653774+00:00,Fizzy Orange,5624,30,2025-09-06 06:23:11.016596+00:00,5624,30,0.0
2025-09-07 06:24:09.725391+00:00,Annie-Dog,1788,12,2025-09-06 06:23:11.060831+00:00,1788,12,0.0
2025-09-07 06:24:09.784663+00:00,Kojaque,53559,37,2025-09-06 06:23:11.150257+00:00,53559,37,0.0
